Link,Forked from,Search Term,Location,Line Numbers Containing Keywords In File,Text that implies misconfiguration/(not a misconfig) (Separated by Pipe if more than one found),Issue or commit message implies a misconfig or not a misconfig,Issue or commit score,MIFOS ISSUE TYPE,commit message contains words such as bug/fix,commit message refers to github issue?,github issue implies misconfig?,commit message refers to non-github issue?,non-github issue implies misconfig?,adds annotation check?,removes annotation check?,adds one or more conditions in annotation?,removes one or more conditions in annotations?,changes method signature and associated annotation?,Changes one or more parameters in annotation?,Corrects typo errors?,"Changes from @Secured to
@PreAuthorize",Conversion between PreAuth and PostAuth,,Commit change score,total of context score and commit change score,Classification,Final Score,Out of,Probability of Misconfig,CHANGE TYPE,COMMENT
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/88ac33daebc75b9c3901e89ef38d0cd39acb49aa,,@PreAuthorize,HourService.java,74,"Added @Component to all DaoImpl, Service, and Resource. Now, only need to register Resource in the DashAppSetup.javaAlso, removed mysql jar from WAR by adding a scope provided in the pom.xml",3.5,-2,,,,,,,,,,,,11.3,,,,11.3,0,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/88ac33daebc75b9c3901e89ef38d0cd39acb49aa,,@PreAuthorize,HourService.java,77,"Added @Component to all DaoImpl, Service, and Resource. Now, only need to register Resource in the DashAppSetup.javaAlso, removed mysql jar from WAR by adding a scope provided in the pom.xml",3.5,-2,,,,,,,,,,,,11.3,,,,11.3,0,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/88ac33daebc75b9c3901e89ef38d0cd39acb49aa,,@PreAuthorize,HourService.java,80,"Added @Component to all DaoImpl, Service, and Resource. Now, only need to register Resource in the DashAppSetup.javaAlso, removed mysql jar from WAR by adding a scope provided in the pom.xml",3.5,-2,,,,,,,,,,,,11.3,,,,11.3,0,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/88ac33daebc75b9c3901e89ef38d0cd39acb49aa,,@PreAuthorize,HourService.java,88,"Added @Component to all DaoImpl, Service, and Resource. Now, only need to register Resource in the DashAppSetup.javaAlso, removed mysql jar from WAR by adding a scope provided in the pom.xml",3.5,-2,,,,,,,,,,,,11.3,,,,11.3,0,-2,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,11.3,,,,11.3,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/afa584f3d2da8eb6dc1cd836e86356a6daa087c5,,@PreAuthorize,UserService.java,74,"Started implementation of changing user roles via api. Resource and
service interface are complete, still need service implementation/doa.  
Build is functional but nothing will happen if you try to use the
updateUserRole functionality",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/afa584f3d2da8eb6dc1cd836e86356a6daa087c5,,@PreAuthorize,UserService.java,77,"Started implementation of changing user roles via api. Resource and
service interface are complete, still need service implementation/doa.  
Build is functional but nothing will happen if you try to use the
updateUserRole functionality",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/afa584f3d2da8eb6dc1cd836e86356a6daa087c5,,@PreAuthorize,UserService.java,80,"Started implementation of changing user roles via api. Resource and
service interface are complete, still need service implementation/doa.  
Build is functional but nothing will happen if you try to use the
updateUserRole functionality",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,23,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,57,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,60,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,68,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,71,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,78,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,82,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,86,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,90,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/b2a79a404309371f7abe58c99fd27f4e88555825,,@PreAuthorize,GroupService.java,94,"Lots of changes,and additions, will write a complete commit message when
its working.  In summary though I attempted to add a group object and
its permissions",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,22,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,28,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,77,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,81,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,90,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,97,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,105,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,110,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,114,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,119,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/e7d09beea00dc880dfdb38664b287be68e4f038a,,@PreAuthorize,TaskService.java,123,"Added Tasks!
Known bugs: 
-Something is preventing the user TaskManagerDemo from adding himself to
a group as a member, but the manager of the group may add him..
-We are recieving a ""granted authority required"" error when attempting
to use /byManager /byMembership on houssuggest. Local builds do not have
this error.  Can be temporarily fixed by ressetting the mysql tables.",3.1,1,,,,,,,6.1,,,,,,,,,6.1,-2,-1,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/f3b148d21220c444d469139803fb362f32c134cc,,@PreAuthorize,UserService.java,92,"Implemented the User image upload. All images uploaded here are placed
into a img taggable directory aka they are not secured.",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/f3b148d21220c444d469139803fb362f32c134cc,,@PreAuthorize,UserService.java,95,"Implemented the User image upload. All images uploaded here are placed
into a img taggable directory aka they are not secured.",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/f3b148d21220c444d469139803fb362f32c134cc,,@PreAuthorize,UserService.java,99,"Implemented the User image upload. All images uploaded here are placed
into a img taggable directory aka they are not secured.",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/f55729eaa82bbad2582ca7fb2b07bdac6d69e919,,@PreAuthorize,PostService.java,23,"Changes:
Users
-to recieve the user object of the current user make a get request to
/user/myUser
-to recieve the collection of all user objects make get request to /user
-changed permission requirement of get all users so that anyone can make
this request and will actually return all users.

Post
-Bugfix: Users are now allowed to create a new post in any groups they
are manager of.  Previously was mistakenly restricted to only users.",3.6,-3,,,,,,,,,8.4,,,,,,,8.4,1,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/BonnerBuzzBackend/commit/f8427bfb7228d930abd40085c49651a7a32cb9be,,@PreAuthorize,GroupService.java,74,"Primary Changes:
-Implemented the ""Group"" data type and its acl permissions handling.
-Created the aclController bean to be used by service level
implementations
-Updated sql structure
Please look at the wiki for detailed information on how to use the API",3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/11a1a9f1630c3a98ba65c770dc310cbb64310daa,,@PreAuthorize,ClassService.java,19,Version for playing,3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/11a1a9f1630c3a98ba65c770dc310cbb64310daa,,@PreAuthorize,ClassService.java,25,Version for playing,3.7,0,,,,,,,,,8.4,,,,,,,8.4,1,1,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,29,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,69,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,72,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,75,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,78,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,81,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,84,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,91,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/41f414b6876b88d607638f4c4ef5b033f3b98370,,@PreAuthorize,HourService.java,97,"-Hours are now more or less fully functional. Have not tested
partial/full update but everything else seems to be in order.
-special use case ""approve"" is to be used to changed approved status,
also automaticall changes field pending to false.
-Updated Mysql tables included",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/4b97595444977f2120581797c601465c259a85ec,,,DUPLICATE,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/65aca698dabfea769530a6a5fd11cf637a4de967,,,DUPLICATE,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/71460406b4b4f4874106ecf1e6364feca635a93e,,,DUPLICATE,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/79d80fe44b6c957877df0f8930b4b0e7927fa8d0,,@PreAuthorize,ClassService.java,72,in the middle of something,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/79d80fe44b6c957877df0f8930b4b0e7927fa8d0,,@PreAuthorize,ClassService.java,76,in the middle of something,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,20,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,26,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,35,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,50,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,53,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,61,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/7cf02a5425d166ea49533dfa84f92ff9e48c456a,,@PreAuthorize,MessageService.java,68,Added messages API functionality.,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/879ad876b3089cb2eac1dda1d6253ad3d9ccff9f,Duplicate,@PreAuthorize,UserService.java,66,"Added password setting functionality, requires logged in a the user or
as an admin.",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/87f8d12b29cb2b6b8da911d00a7784f53220fae3,,@PreAuthorize,ClassService.java,25,added core competencies,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/87f8d12b29cb2b6b8da911d00a7784f53220fae3,,@PreAuthorize,CoreService.java,28,added core competencies,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/87f8d12b29cb2b6b8da911d00a7784f53220fae3,,@PreAuthorize,LocationService.java,27,added core competencies,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/8bb78f0c9c4c628341a3c36d6eb2e72aeb4f1926,,@PreAuthorize,UserService.java,86,added user delete functionality back in,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/8bb78f0c9c4c628341a3c36d6eb2e72aeb4f1926,,@PreAuthorize,UserService.java,89,added user delete functionality back in,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a09c07008b2608c877315bd8f7597b0d7be3b954,,@PreAuthorize,UserService.java,60,replaced honors.uh.edu with dash as package,3.7,0,,,,,,,,,8.4,,,,,,,8.4,1,1,,,,,,Check this case
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a09c07008b2608c877315bd8f7597b0d7be3b954,,@PreAuthorize,UserService.java,63,replaced honors.uh.edu with dash as package,3.7,0,,,,,,,,,8.4,,,,,,,8.4,1,1,,,,,,Check this case
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a09c07008b2608c877315bd8f7597b0d7be3b954,,@PreAuthorize,UserService.java,71,replaced honors.uh.edu with dash as package,3.7,0,,,,,,,,,8.4,,,,,,,8.4,1,1,,,,,,Check this case
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a23b627af4bfbf33f3bcee5bc2078a4110f344bd,,@PreAuthorize,PostService.java,67,"NON FUCTIONAL Post
This is only for referencing the post resource structure.  Will build
and all other services are fully functional.",3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a23b627af4bfbf33f3bcee5bc2078a4110f344bd,,@PreAuthorize,PostService.java,70,"NON FUCTIONAL Post
This is only for referencing the post resource structure.  Will build
and all other services are fully functional.",3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a23b627af4bfbf33f3bcee5bc2078a4110f344bd,,@PreAuthorize,PostService.java,78,"NON FUCTIONAL Post
This is only for referencing the post resource structure.  Will build
and all other services are fully functional.",3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a23b627af4bfbf33f3bcee5bc2078a4110f344bd,,@PreAuthorize,PostService.java,91,"NON FUCTIONAL Post
This is only for referencing the post resource structure.  Will build
and all other services are fully functional.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a23b627af4bfbf33f3bcee5bc2078a4110f344bd,,@PreAuthorize,PostService.java,95,"NON FUCTIONAL Post
This is only for referencing the post resource structure.  Will build
and all other services are fully functional.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/DataAnalyticsinStudentHands/CommunityHealthWorkersBackend/commit/a23b627af4bfbf33f3bcee5bc2078a4110f344bd,,@PreAuthorize,PostService.java,99,"NON FUCTIONAL Post
This is only for referencing the post resource structure.  Will build
and all other services are fully functional.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
